CustomerID,recency,frequency,monetary,R,F,M,RFM_Score,Segment
15907.0,3,3,882.72,5,4,3,543,Loyal Customers
15909.0,173,1,191.94,1,2,1,121,Hibernating
15910.0,0,8,1228.88,5,5,4,554,Champions
15912.0,177,2,264.62,1,3,2,132,At Risk
15916.0,15,6,1270.41,4,5,4,454,Champions
15917.0,247,1,123.1,1,2,1,121,Hibernating
15918.0,190,2,334.23,1,3,2,132,At Risk
15919.0,19,1,311.61,4,2,2,422,Potential Loyalist
15920.0,153,4,167.5,2,4,1,241,At Risk
15921.0,172,1,323.03,1,2,2,122,Hibernating
15925.0,193,1,207.15,1,2,1,121,Hibernating
15930.0,66,1,426.63,3,2,2,322,Others
15932.0,3,8,2495.87,5,5,5,555,Champions
15933.0,20,3,1107.46,4,4,4,444,Champions
15935.0,238,2,416.86,1,3,2,132,At Risk
15937.0,63,1,145.35,3,2,1,321,Others
15938.0,111,5,404.58,2,4,2,242,At Risk
15939.0,89,15,6115.01,2,5,5,255,At Risk
15940.0,310,1,35.8,1,2,1,121,Hibernating
15942.0,133,1,337.44,2,2,2,222,Hibernating
15944.0,276,1,325.1,1,2,2,122,Hibernating
15947.0,82,1,1708.24,2,2,4,224,Hibernating
15948.0,7,2,955.24,5,3,4,534,Loyal Customers
15949.0,16,2,364.72,4,3,2,432,Loyal Customers
15950.0,31,3,1315.89,3,4,4,344,Loyal Customers
15951.0,8,2,708.22,5,3,3,533,Loyal Customers
15952.0,33,4,781.91,3,4,3,343,Loyal Customers
15953.0,14,7,1449.54,4,5,4,454,Champions
15955.0,23,13,3843.88,4,5,5,455,Champions
15957.0,31,1,428.89,3,2,2,322,Others
15958.0,73,1,104.35,2,2,1,221,Hibernating
15963.0,19,2,470.76,4,3,2,432,Loyal Customers
15965.0,16,3,652.68,4,4,3,443,Loyal Customers
15967.0,22,2,397.68,4,3,2,432,Loyal Customers
15969.0,2,3,666.1,5,4,3,543,Loyal Customers
15970.0,303,1,314.1,1,2,2,122,Hibernating
15971.0,17,12,4199.85,4,5,5,455,Champions
15974.0,38,7,3442.15,3,5,5,355,Loyal Customers
15975.0,83,1,371.01,2,2,2,222,Hibernating
15976.0,164,2,427.64,1,3,2,132,At Risk
15977.0,16,2,1054.73,4,3,4,434,Loyal Customers
15978.0,76,1,1098.78,2,2,4,224,Hibernating
15980.0,88,3,2398.86,2,4,5,245,At Risk
15981.0,24,8,3408.48,4,5,5,455,Champions
15983.0,21,1,326.75,4,2,2,422,Potential Loyalist
15984.0,2,9,2657.93,5,5,5,555,Champions
15985.0,122,2,1142.42,2,3,4,234,At Risk
15986.0,29,1,168.12,4,2,1,421,Potential Loyalist
15987.0,11,6,1319.29,5,5,4,554,Champions
15988.0,18,1,156.78,4,2,1,421,Potential Loyalist
15990.0,43,2,792.11,3,3,3,333,Loyal Customers
15992.0,3,1,41.99,5,2,1,521,Potential Loyalist
15993.0,8,7,2777.67,5,5,5,555,Champions
15994.0,54,1,414.27,3,2,2,322,Others
15996.0,87,5,769.33,2,4,3,243,At Risk
15998.0,36,4,2216.83,3,4,5,345,Loyal Customers
16000.0,2,3,12393.7,5,4,5,545,Champions
16003.0,29,4,1554.37,4,4,4,444,Champions
16005.0,11,4,578.71,5,4,3,543,Loyal Customers
16006.0,210,1,101.4,1,2,1,121,Hibernating
16007.0,47,4,1693.81,3,4,4,344,Loyal Customers
16008.0,23,3,478.78,4,4,3,443,Loyal Customers
16009.0,21,4,972.11,4,4,4,444,Champions
16010.0,245,2,282.3,1,3,2,132,At Risk
16011.0,7,14,2954.36,5,5,5,555,Champions
16012.0,34,3,1415.29,3,4,4,344,Loyal Customers
16013.0,3,42,34157.6,5,5,5,555,Champions
16014.0,37,3,646.83,3,4,3,343,Loyal Customers
16015.0,3,3,704.55,5,4,3,543,Loyal Customers
16016.0,2,7,1102.49,5,5,4,554,Champions
16017.0,46,1,211.88,3,2,1,321,Others
16018.0,38,2,408.9,3,3,2,332,Loyal Customers
16019.0,46,8,3567.14,3,5,5,355,Loyal Customers
16020.0,16,3,851.01,4,4,3,443,Loyal Customers
16022.0,259,1,602.63,1,2,3,123,Hibernating
16023.0,45,3,719.81,3,4,3,343,Loyal Customers
16024.0,11,1,251.03,5,2,2,522,Potential Loyalist
16025.0,29,1,439.66,4,2,2,422,Potential Loyalist
16026.0,42,1,236.09,3,2,1,321,Others
16027.0,91,6,934.62,2,5,4,254,At Risk
16029.0,38,57,67738.32,3,5,5,355,Loyal Customers
16030.0,309,1,331.24,1,2,2,122,Hibernating
16031.0,91,2,547.9,2,3,3,233,At Risk
16033.0,5,18,8471.08,5,5,5,555,Champions
16034.0,195,3,437.7,1,4,2,142,At Risk
16036.0,86,2,758.92,2,3,3,233,At Risk
16037.0,269,2,554.56,1,3,3,133,At Risk
16038.0,7,3,471.78,5,4,2,542,Loyal Customers
16040.0,64,3,1313.55,3,4,4,344,Loyal Customers
16041.0,30,3,3166.4,4,4,5,445,Champions
16042.0,21,5,1177.47,4,4,4,444,Champions
16043.0,37,4,773.99,3,4,3,343,Loyal Customers
16045.0,119,4,1340.7,2,4,4,244,At Risk
16049.0,39,3,1074.81,3,4,4,344,Loyal Customers
16050.0,173,1,137.9,1,2,1,121,Hibernating
16052.0,53,1,362.06,3,2,2,322,Others
16053.0,32,2,1511.95,3,3,4,334,Loyal Customers
16054.0,144,1,783.9,2,2,3,223,Hibernating
16055.0,220,1,134.8,1,2,1,121,Hibernating
16056.0,44,1,650.75,3,2,3,323,Others
16057.0,15,7,2263.12,4,5,5,455,Champions
16059.0,65,5,1334.91,3,4,4,344,Loyal Customers
16062.0,9,3,906.06,5,4,3,543,Loyal Customers
16063.0,259,1,335.32,1,2,2,122,Hibernating
16066.0,16,5,1521.04,4,4,4,444,Champions
16070.0,21,2,852.15,4,3,3,433,Loyal Customers
16071.0,44,1,326.24,3,2,2,322,Others
16072.0,287,1,584.32,1,2,3,123,Hibernating
16073.0,296,1,122.4,1,2,1,121,Hibernating
16076.0,2,10,2234.73,5,5,5,555,Champions
16078.0,283,1,79.2,1,2,1,121,Hibernating
16079.0,16,3,1352.0,4,4,4,444,Champions
16080.0,81,2,217.16,2,3,1,231,At Risk
16081.0,55,4,2641.82,3,4,5,345,Loyal Customers
16083.0,100,1,979.64,2,2,4,224,Hibernating
16084.0,298,1,436.18,1,2,2,122,Hibernating
16085.0,22,5,981.51,4,4,4,444,Champions
16086.0,58,4,944.13,3,4,4,344,Loyal Customers
16091.0,154,2,315.06,2,3,2,232,At Risk
16092.0,114,3,817.86,2,4,3,243,At Risk
16093.0,106,1,17.0,2,2,1,221,Hibernating
16094.0,11,4,1078.23,5,4,4,544,Champions
16096.0,263,1,320.62,1,2,2,122,Hibernating
16097.0,239,1,185.05,1,2,1,121,Hibernating
16098.0,87,6,1575.03,2,5,4,254,At Risk
16099.0,49,3,731.9,3,4,3,343,Loyal Customers
16101.0,70,1,1290.7,2,2,4,224,Hibernating
16102.0,41,3,1842.14,3,4,4,344,Loyal Customers
16103.0,6,6,1429.64,5,5,4,554,Champions
16104.0,61,1,298.21,3,2,2,322,Others
16105.0,248,1,336.96,1,2,2,122,Hibernating
16106.0,65,1,108.38,3,2,1,321,Others
16107.0,17,7,3204.16,4,5,5,455,Champions
16108.0,84,1,842.5,2,2,3,223,Hibernating
16109.0,218,2,611.88,1,3,3,133,At Risk
16110.0,44,3,1320.95,3,4,4,344,Loyal Customers
16112.0,142,4,195.74,2,4,1,241,At Risk
16113.0,182,1,161.38,1,2,1,121,Hibernating
16114.0,170,1,135.75,1,2,1,121,Hibernating
16115.0,9,8,1660.88,5,5,4,554,Champions
16116.0,211,1,612.78,1,2,3,123,Hibernating
16117.0,189,1,232.21,1,2,1,121,Hibernating
16119.0,7,2,423.36,5,3,2,532,Loyal Customers
16120.0,58,4,1309.14,3,4,4,344,Loyal Customers
16121.0,56,2,854.66,3,3,3,333,Loyal Customers
16122.0,72,3,578.7,2,4,3,243,At Risk
16123.0,51,1,307.78,3,2,2,322,Others
16124.0,316,1,249.0,1,2,2,122,Hibernating
16126.0,28,4,6287.77,4,4,5,445,Champions
16127.0,38,1,656.25,3,2,3,323,Others
16128.0,17,5,1880.22,4,4,4,444,Champions
16131.0,51,6,3506.54,3,5,5,355,Loyal Customers
16133.0,3,33,14589.04,5,5,5,555,Champions
16134.0,21,1,334.56,4,2,2,422,Potential Loyalist
16135.0,262,1,517.55,1,2,3,123,Hibernating
16136.0,59,3,709.38,3,4,3,343,Loyal Customers
16139.0,18,3,635.41,4,4,3,443,Loyal Customers
16140.0,65,1,601.04,3,2,3,323,Others
16141.0,87,1,620.4,2,2,3,223,Hibernating
16142.0,249,1,535.34,1,2,3,123,Hibernating
16143.0,2,4,1613.59,5,4,4,544,Champions
16144.0,246,1,175.2,1,2,1,121,Hibernating
16145.0,8,10,3496.71,5,5,5,555,Champions
16146.0,156,3,734.13,2,4,3,243,At Risk
16147.0,133,1,375.0,2,2,2,222,Hibernating
16148.0,295,1,76.32,1,2,1,121,Hibernating
16149.0,4,2,280.52,5,3,2,532,Loyal Customers
16150.0,42,4,1659.6,3,4,4,344,Loyal Customers
16152.0,268,1,1829.04,1,2,4,124,Hibernating
16153.0,49,4,1609.22,3,4,4,344,Loyal Customers
16156.0,8,9,3092.04,5,5,5,555,Champions
16157.0,15,3,656.69,4,4,3,443,Loyal Customers
16159.0,281,1,348.2,1,2,2,122,Hibernating
16160.0,64,2,1025.44,3,3,4,334,Loyal Customers
16161.0,1,16,4957.37,5,5,5,555,Champions
16162.0,251,1,37.4,1,2,1,121,Hibernating
16163.0,231,1,415.0,1,2,2,122,Hibernating
16164.0,16,3,822.48,4,4,3,443,Loyal Customers
16168.0,10,26,3511.8,5,5,5,555,Champions
16169.0,7,4,1822.97,5,4,4,544,Champions
16170.0,50,6,1885.05,3,5,4,354,Loyal Customers
16171.0,58,1,73.2,3,2,1,321,Others
16172.0,94,5,1140.21,2,4,4,244,At Risk
16173.0,15,6,1418.32,4,5,4,454,Champions
16174.0,125,3,1009.55,2,4,4,244,At Risk
16175.0,93,4,1037.59,2,4,4,244,At Risk
16177.0,49,1,331.95,3,2,2,322,Others
16178.0,137,1,197.9,2,2,1,221,Hibernating
16179.0,60,1,215.83,3,2,1,321,Others
16180.0,99,8,10254.18,2,5,5,255,At Risk
16181.0,72,1,305.54,2,2,2,222,Hibernating
16182.0,71,4,6617.65,2,4,5,245,At Risk
16183.0,66,1,338.71,3,2,2,322,Others
16184.0,63,6,1158.79,3,5,4,354,Loyal Customers
16185.0,16,2,529.41,4,3,3,433,Loyal Customers
16186.0,22,11,3699.26,4,5,5,455,Champions
16187.0,31,15,6911.44,3,5,5,355,Loyal Customers
16188.0,44,4,981.86,3,4,4,344,Loyal Customers
16189.0,15,2,215.48,4,3,1,431,Loyal Customers
16190.0,39,1,215.08,3,2,1,321,Others
16191.0,2,11,4552.92,5,5,5,555,Champions
16193.0,236,1,314.45,1,2,2,122,Hibernating
16198.0,74,1,400.68,2,2,2,222,Hibernating
16200.0,3,2,1068.87,5,3,4,534,Loyal Customers
16201.0,2,4,1863.47,5,4,4,544,Champions
16203.0,58,3,422.2,3,4,2,342,Loyal Customers
16204.0,22,1,384.18,4,2,2,422,Potential Loyalist
16205.0,30,4,757.63,4,4,3,443,Loyal Customers
16206.0,54,4,537.06,3,4,3,343,Loyal Customers
16207.0,24,1,394.38,4,2,2,422,Potential Loyalist
16208.0,44,2,664.26,3,3,3,333,Loyal Customers
16209.0,88,5,2262.62,2,4,5,245,At Risk
16210.0,1,14,14085.66,5,5,5,555,Champions
16211.0,88,1,547.02,2,2,3,223,Hibernating
16212.0,18,2,690.34,4,3,3,433,Loyal Customers
16213.0,78,1,159.0,2,2,1,221,Hibernating
16214.0,170,3,1062.75,1,4,4,144,At Risk
16215.0,80,1,242.35,2,2,2,222,Hibernating
16216.0,266,1,914.93,1,2,3,123,Hibernating
16217.0,234,2,304.25,1,3,2,132,At Risk
16218.0,29,6,2613.38,4,5,5,455,Champions
16221.0,36,2,694.12,3,3,3,333,Loyal Customers
16222.0,317,1,773.55,1,2,3,123,Hibernating
16224.0,56,4,1295.3,3,4,4,344,Loyal Customers
16225.0,44,5,1096.32,3,4,4,344,Loyal Customers
16226.0,202,3,255.12,1,4,2,142,At Risk
16227.0,224,1,314.22,1,2,2,122,Hibernating
16229.0,86,2,1010.6,2,3,4,234,At Risk
16230.0,189,2,542.03,1,3,3,133,At Risk
16232.0,43,4,990.88,3,4,4,344,Loyal Customers
16233.0,70,2,389.28,2,3,2,232,At Risk
16235.0,40,5,867.31,3,4,3,343,Loyal Customers
16236.0,77,1,432.2,2,2,2,222,Hibernating
16239.0,56,2,414.2,3,3,2,332,Loyal Customers
16240.0,23,2,3718.8,4,3,5,435,Loyal Customers
16241.0,9,12,2312.66,5,5,5,555,Champions
16242.0,7,7,3579.86,5,5,5,555,Champions
16243.0,33,2,409.1,3,3,2,332,Loyal Customers
16244.0,211,1,466.12,1,2,2,122,Hibernating
16245.0,23,3,1413.66,4,4,4,444,Champions
16247.0,169,1,114.56,1,2,1,121,Hibernating
16248.0,61,1,152.94,3,2,1,321,Others
16249.0,52,5,1800.07,3,4,4,344,Loyal Customers
16250.0,260,1,163.3,1,2,1,121,Hibernating
16253.0,66,2,3683.86,3,3,5,335,Loyal Customers
16255.0,16,7,2245.66,4,5,5,455,Champions
16256.0,266,1,752.43,1,2,3,123,Hibernating
16257.0,176,1,46.95,1,2,1,121,Hibernating
16258.0,44,5,5203.51,3,4,5,345,Loyal Customers
16260.0,50,1,1035.45,3,2,4,324,Others
16261.0,16,4,728.54,4,4,3,443,Loyal Customers
16265.0,8,7,4606.19,5,5,5,555,Champions
16266.0,73,7,861.89,2,5,3,253,At Risk
16268.0,70,2,667.65,2,3,3,233,At Risk
16271.0,2,4,1271.42,5,4,4,544,Champions
16272.0,116,1,411.7,2,2,2,222,Hibernating
16275.0,196,1,559.87,1,2,3,123,Hibernating
16276.0,176,1,810.6,1,2,3,123,Hibernating
16278.0,99,1,566.38,2,2,3,223,Hibernating
16279.0,20,3,1502.78,4,4,4,444,Champions
16281.0,71,1,2062.06,2,2,5,225,Hibernating
16282.0,339,1,168.3,1,2,1,121,Hibernating
16283.0,5,5,1570.81,5,4,4,544,Champions
16284.0,30,2,812.68,4,3,3,433,Loyal Customers
16287.0,169,1,142.5,1,2,1,121,Hibernating
16292.0,121,1,302.25,2,2,2,222,Hibernating
16293.0,21,9,1870.24,4,5,4,454,Champions
16295.0,9,4,1328.55,5,4,4,544,Champions
16297.0,268,1,301.9,1,2,2,122,Hibernating
16298.0,22,3,598.2,4,4,3,443,Loyal Customers
16302.0,126,1,233.22,2,2,1,221,Hibernating
16303.0,25,3,5360.63,4,4,5,445,Champions
16305.0,138,1,361.22,2,2,2,222,Hibernating
16306.0,213,5,564.17,1,4,3,143,At Risk
16308.0,37,4,2560.0,3,4,5,345,Loyal Customers
16309.0,105,2,706.57,2,3,3,233,At Risk
16311.0,17,2,616.26,4,3,3,433,Loyal Customers
16313.0,2,2,274.15,5,3,2,532,Loyal Customers
16315.0,330,1,226.37,1,2,1,121,Hibernating
16316.0,63,7,2630.69,3,5,5,355,Loyal Customers
16317.0,119,3,1341.65,2,4,4,244,At Risk
16318.0,34,1,328.15,3,2,2,322,Others
16319.0,217,1,404.4,1,2,2,122,Hibernating
16320.0,171,2,1038.46,1,3,4,134,At Risk
16321.0,71,5,373.65,2,4,2,242,At Risk
16322.0,0,2,326.75,5,3,2,532,Loyal Customers
16323.0,195,1,207.5,1,2,1,121,Hibernating
16324.0,127,3,408.59,2,4,2,242,At Risk
16325.0,46,3,594.24,3,4,3,343,Loyal Customers
16326.0,5,14,3039.22,5,5,5,555,Champions
16327.0,13,5,3284.67,4,4,5,445,Champions
16330.0,17,3,251.91,4,4,2,442,Loyal Customers
16332.0,27,7,1582.8,4,5,4,454,Champions
16333.0,7,22,26626.8,5,5,5,555,Champions
16337.0,36,1,151.05,3,2,1,321,Others
16338.0,156,1,214.8,2,2,1,221,Hibernating
16339.0,283,1,94.05,1,2,1,121,Hibernating
16340.0,106,1,534.31,2,2,3,223,Hibernating
16341.0,24,4,1971.87,4,4,4,444,Champions
16342.0,74,4,322.41,2,4,2,242,At Risk
16343.0,15,2,328.58,4,3,2,432,Loyal Customers
16344.0,157,1,101.1,2,2,1,221,Hibernating
16345.0,43,1,565.46,3,2,3,323,Others
16347.0,10,2,847.45,5,3,3,533,Loyal Customers
16348.0,31,7,1415.65,3,5,4,354,Loyal Customers
16349.0,290,1,53.5,1,2,1,121,Hibernating
16350.0,20,4,1116.47,4,4,4,444,Champions
16351.0,332,1,153.9,1,2,1,121,Hibernating
16352.0,17,2,494.44,4,3,3,433,Loyal Customers
16353.0,3,19,6165.71,5,5,5,555,Champions
16354.0,62,2,395.8,3,3,2,332,Loyal Customers
16356.0,197,3,211.77,1,4,1,141,At Risk
16357.0,32,3,658.88,3,4,3,343,Loyal Customers
16358.0,0,4,2027.5,5,4,5,545,Champions
16359.0,6,9,1750.92,5,5,4,554,Champions
16360.0,4,6,3450.41,5,5,5,555,Champions
16361.0,9,4,891.21,5,4,3,543,Loyal Customers
16362.0,31,5,709.99,3,4,3,343,Loyal Customers
16363.0,52,1,109.36,3,2,1,321,Others
16364.0,11,2,705.79,5,3,3,533,Loyal Customers
16365.0,17,7,1171.96,4,5,4,454,Champions
16366.0,18,1,327.3,4,2,2,422,Potential Loyalist
16367.0,36,1,633.58,3,2,3,323,Others
16368.0,1,2,479.91,5,3,3,533,Loyal Customers
16369.0,17,3,1545.41,4,4,4,444,Champions
16370.0,81,4,1301.91,2,4,4,244,At Risk
16372.0,32,2,355.73,3,3,2,332,Loyal Customers
16374.0,65,2,466.73,3,3,2,332,Loyal Customers
16376.0,8,2,974.96,5,3,4,534,Loyal Customers
16377.0,266,1,676.2,1,2,3,123,Hibernating
16378.0,246,3,362.95,1,4,2,142,At Risk
16379.0,3,4,2157.4,5,4,5,545,Champions
16380.0,60,1,1743.15,3,2,4,324,Others
16383.0,74,2,643.76,2,3,3,233,At Risk
16384.0,89,2,584.5,2,3,3,233,At Risk
16385.0,59,2,407.66,3,3,2,332,Loyal Customers
16386.0,28,2,302.57,4,3,2,432,Loyal Customers
16387.0,322,1,94.36,1,2,1,121,Hibernating
16389.0,52,4,1382.07,3,4,4,344,Loyal Customers
16392.0,269,1,217.89,1,2,1,121,Hibernating
16393.0,1,11,2749.41,5,5,5,555,Champions
16394.0,56,5,1555.34,3,4,4,344,Loyal Customers
16395.0,60,5,1482.06,3,4,4,344,Loyal Customers
16398.0,153,2,1705.8,2,3,4,234,At Risk
16399.0,18,2,408.02,4,3,2,432,Loyal Customers
16400.0,94,1,303.93,2,2,2,222,Hibernating
16401.0,0,12,4098.32,5,5,5,555,Champions
16402.0,264,1,87.8,1,2,1,121,Hibernating
16403.0,311,1,177.5,1,2,1,121,Hibernating
16404.0,69,1,443.05,2,2,2,222,Hibernating
16405.0,301,2,167.25,1,3,1,131,At Risk
16406.0,18,1,154.35,4,2,1,421,Potential Loyalist
16407.0,12,10,2079.68,4,5,5,455,Champions
16409.0,35,5,2022.98,3,4,5,345,Loyal Customers
16411.0,18,1,83.15,4,2,1,421,Potential Loyalist
16412.0,53,1,135.99,3,2,1,321,Others
16413.0,56,1,262.2,3,2,2,322,Others
16414.0,21,2,126.25,4,3,1,431,Loyal Customers
16415.0,43,1,200.27,3,2,1,321,Others
16416.0,26,3,1051.4,4,4,4,444,Champions
16418.0,44,3,631.12,3,4,3,343,Loyal Customers
16419.0,112,6,958.71,2,5,4,254,At Risk
16422.0,16,48,32659.08,4,5,5,455,Champions
16423.0,24,1,346.12,4,2,2,422,Potential Loyalist
16424.0,190,1,133.56,1,2,1,121,Hibernating
16425.0,301,1,302.7,1,2,2,122,Hibernating
16426.0,1,10,1863.76,5,5,4,554,Champions
16427.0,262,2,241.06,1,3,1,131,At Risk
16429.0,105,1,284.55,2,2,2,222,Hibernating
16430.0,56,1,300.85,3,2,2,322,Others
16431.0,212,3,623.28,1,4,3,143,At Risk
16432.0,63,1,287.4,3,2,2,322,Others
16433.0,27,1,184.26,4,2,1,421,Potential Loyalist
16434.0,28,7,1511.8,4,5,4,454,Champions
16438.0,5,5,798.35,5,4,3,543,Loyal Customers
16440.0,7,5,3640.67,5,4,5,545,Champions
16441.0,66,2,381.2,3,3,2,332,Loyal Customers
16442.0,1,2,462.24,5,3,2,532,Loyal Customers
16444.0,45,4,654.67,3,4,3,343,Loyal Customers
16445.0,33,1,230.51,3,2,1,321,Others
16446.0,0,2,168472.5,5,3,5,535,Loyal Customers
16447.0,135,1,255.91,2,2,2,222,Hibernating
16448.0,197,1,182.99,1,2,1,121,Hibernating
16449.0,197,2,707.69,1,3,3,133,At Risk
16450.0,149,1,311.92,2,2,2,222,Hibernating
16451.0,87,1,266.97,2,2,2,222,Hibernating
16454.0,44,2,6.9,3,3,1,331,Loyal Customers
16455.0,63,4,1309.2,3,4,4,344,Loyal Customers
16456.0,98,4,1370.78,2,4,4,244,At Risk
16457.0,217,1,208.36,1,2,1,121,Hibernating
16458.0,2,17,3288.84,5,5,5,555,Champions
16460.0,27,3,811.23,4,4,3,443,Loyal Customers
16461.0,177,1,142.92,1,2,1,121,Hibernating
16462.0,73,3,136.0,2,4,1,241,At Risk
16463.0,20,4,1422.4,4,4,4,444,Champions
16464.0,19,3,1298.66,4,4,4,444,Champions
16466.0,33,7,1595.96,3,5,4,354,Loyal Customers
16468.0,73,1,74.9,2,2,1,221,Hibernating
16469.0,23,4,625.42,4,4,3,443,Loyal Customers
16470.0,51,3,536.43,3,4,3,343,Loyal Customers
16471.0,274,1,223.95,1,2,1,121,Hibernating
16473.0,164,3,316.11,1,4,2,142,At Risk
16474.0,6,7,1810.65,5,5,4,554,Champions
16475.0,87,4,544.3,2,4,3,243,At Risk
16477.0,63,5,1950.06,3,4,4,344,Loyal Customers
16478.0,24,3,331.0,4,4,2,442,Loyal Customers
16479.0,9,2,300.83,5,3,2,532,Loyal Customers
16480.0,75,1,769.29,2,2,3,223,Hibernating
16482.0,15,1,220.62,4,2,1,421,Potential Loyalist
16483.0,191,1,139.35,1,2,1,121,Hibernating
16484.0,173,2,404.3,1,3,2,132,At Risk
16485.0,76,1,363.65,2,2,2,222,Hibernating
16488.0,32,3,498.8,3,4,3,343,Loyal Customers
16491.0,46,1,731.5,3,2,3,323,Others
16493.0,79,4,1351.63,2,4,4,244,At Risk
16494.0,296,1,826.53,1,2,3,123,Hibernating
16495.0,2,3,648.26,5,4,3,543,Loyal Customers
16496.0,8,3,1599.52,5,4,4,544,Champions
16497.0,49,6,2965.69,3,5,5,355,Loyal Customers
16498.0,160,2,100.97,2,3,1,231,At Risk
16500.0,4,6,400.86,5,5,2,552,Loyal Customers
16503.0,106,3,943.84,2,4,4,244,At Risk
16504.0,24,1,465.88,4,2,2,422,Potential Loyalist
16505.0,31,1,777.6,3,2,3,323,Others
16506.0,19,2,90.3,4,3,1,431,Loyal Customers
16509.0,296,1,363.7,1,2,2,122,Hibernating
16511.0,21,3,918.33,4,4,4,444,Champions
16513.0,4,4,874.59,5,4,3,543,Loyal Customers
16515.0,51,5,1624.14,3,4,4,344,Loyal Customers
16516.0,29,1,101.7,4,2,1,421,Potential Loyalist
16517.0,276,1,162.7,1,2,1,121,Hibernating
16518.0,60,2,484.32,3,3,3,333,Loyal Customers
16519.0,24,1,111.38,4,2,1,421,Potential Loyalist
16520.0,185,2,720.81,1,3,3,133,At Risk
16523.0,1,21,9418.47,5,5,5,555,Champions
16525.0,1,24,12225.01,5,5,5,555,Champions
16526.0,171,1,290.36,1,2,2,122,Hibernating
16527.0,80,1,228.06,2,2,1,221,Hibernating
16528.0,3,1,244.41,5,2,2,522,Potential Loyalist
16529.0,189,1,455.25,1,2,2,122,Hibernating
16531.0,21,6,1151.77,4,5,4,454,Champions
16532.0,17,3,6748.8,4,4,5,445,Champions
16533.0,18,3,1082.81,4,4,4,444,Champions
16535.0,4,1,593.75,5,2,3,523,Potential Loyalist
16536.0,109,1,548.12,2,2,3,223,Hibernating
16539.0,2,2,641.56,5,3,3,533,Loyal Customers
16542.0,53,1,119.62,3,2,1,321,Others
16545.0,164,1,339.3,1,2,2,122,Hibernating
16546.0,290,1,487.75,1,2,3,123,Hibernating
16549.0,9,10,4034.9,5,5,5,555,Champions
16550.0,108,4,1744.31,2,4,4,244,At Risk
16551.0,95,3,922.12,2,4,4,244,At Risk
16552.0,242,1,284.44,1,2,2,122,Hibernating
16553.0,162,10,4110.38,2,5,5,255,At Risk
16554.0,41,3,837.1,3,4,3,343,Loyal Customers
16555.0,34,2,285.89,3,3,2,332,Loyal Customers
16556.0,66,6,3002.94,3,5,5,355,Loyal Customers
16557.0,23,2,281.85,4,3,2,432,Loyal Customers
16558.0,0,18,7457.94,5,5,5,555,Champions
16560.0,26,1,509.23,4,2,3,423,Potential Loyalist
16561.0,5,2,511.12,5,3,3,533,Loyal Customers
16563.0,53,1,1077.74,3,2,4,324,Others
16566.0,14,5,614.66,4,4,3,443,Loyal Customers
16567.0,193,2,865.6,1,3,3,133,At Risk
16569.0,2,1,124.2,5,2,1,521,Potential Loyalist
16570.0,14,10,3738.4,4,5,5,455,Champions
16571.0,26,3,1421.69,4,4,4,444,Champions
16572.0,126,3,1009.6,2,4,4,244,At Risk
16573.0,84,2,663.61,2,3,3,233,At Risk
16574.0,70,1,451.44,2,2,2,222,Hibernating
16581.0,182,1,105.84,1,2,1,121,Hibernating
16582.0,112,1,313.62,2,2,2,222,Hibernating
16584.0,79,2,936.08,2,3,4,234,At Risk
16586.0,248,1,463.95,1,2,2,122,Hibernating
16587.0,231,1,225.15,1,2,1,121,Hibernating
16589.0,70,3,459.24,2,4,2,242,At Risk
16591.0,68,1,213.5,2,2,1,221,Hibernating
16592.0,3,16,4113.68,5,5,5,555,Champions
16593.0,50,3,330.03,3,4,2,342,Loyal Customers
16594.0,74,1,181.09,2,2,1,221,Hibernating
16595.0,60,1,360.16,3,2,2,322,Others
16596.0,15,1,129.5,4,2,1,421,Potential Loyalist
16597.0,3,1,90.04,5,2,1,521,Potential Loyalist
16598.0,285,1,145.05,1,2,1,121,Hibernating
16600.0,3,6,813.52,5,5,3,553,Loyal Customers
16601.0,40,1,242.7,3,2,2,322,Others
16602.0,35,1,528.08,3,2,3,323,Others
16603.0,74,2,482.47,2,3,3,233,At Risk
16607.0,17,12,2692.89,4,5,5,455,Champions
16609.0,14,7,5493.46,4,5,5,455,Champions
16610.0,218,1,75.66,1,2,1,121,Hibernating
16611.0,185,1,129.49,1,2,1,121,Hibernating
16612.0,32,4,1187.66,3,4,4,344,Loyal Customers
16613.0,69,1,618.59,2,2,3,223,Hibernating
16614.0,182,1,506.19,1,2,3,123,Hibernating
16616.0,14,2,500.42,4,3,3,433,Loyal Customers
16617.0,235,1,151.85,1,2,1,121,Hibernating
16618.0,30,5,2647.59,4,4,5,445,Champions
16619.0,263,1,226.21,1,2,1,121,Hibernating
16620.0,3,2,178.96,5,3,1,531,Loyal Customers
16621.0,51,4,813.48,3,4,3,343,Loyal Customers
16623.0,245,1,129.45,1,2,1,121,Hibernating
16624.0,80,2,810.57,2,3,3,233,At Risk
16625.0,274,1,333.08,1,2,2,122,Hibernating
16626.0,0,17,4413.1,5,5,5,555,Champions
16627.0,78,1,322.8,2,2,2,222,Hibernating
16628.0,29,5,2188.05,4,4,5,445,Champions
16629.0,73,2,408.63,2,3,2,232,At Risk
16633.0,16,6,2883.1,4,5,5,455,Champions
16634.0,222,1,53.1,1,2,1,121,Hibernating
16637.0,31,4,1154.47,3,4,4,344,Loyal Customers
16638.0,22,8,1609.92,4,5,4,454,Champions
